country,source,year,value,year_tot,value_per
World,        Natural gas (quad Btu),1988,71.852937709,347.4128631037936,20.682290536701604
World,        Petroleum and other liquids (quad Btu),1988,132.48530315454272,347.4128631037936,38.13482954284315
World,            Nuclear (quad Btu),1988,19.226897009802904,347.4128631037936,5.534307750734793
World,            Renewables and other (quad Btu),1988,25.3632429226,347.4128631037936,7.300605595315117
World,        Coal (quad Btu),1989,99.6977878208464,354.00812437426225,28.162570561641836
World,        Natural gas (quad Btu),1989,74.275334695,354.00812437426225,20.98125144056725
World,        Petroleum and other liquids (quad Btu),1989,134.51224497683808,354.00812437426225,37.996937277809444
World,            Nuclear (quad Btu),1989,19.73998079757778,354.00812437426225,5.576137788495611
World,            Renewables and other (quad Btu),1989,25.782776084,354.00812437426225,7.283102931485859
World,        Coal (quad Btu),1990,99.11074085983896,357.8395221670434,27.69697999249311
World,        Natural gas (quad Btu),1990,75.71061055622445,357.8395221670434,21.157699434016656
World,        Petroleum and other liquids (quad Btu),1990,136.20048496405158,357.8395221670434,38.06188990507083
World,            Nuclear (quad Btu),1990,20.356921439558445,357.8395221670434,5.688840996734735
World,            Renewables and other (quad Btu),1990,26.46076434737,357.8395221670434,7.394589671684678
World,        Coal (quad Btu),1991,94.63565455518136,355.1308303417983,26.648110068083525
World,        Natural gas (quad Btu),1991,76.54630922805,355.1308303417983,21.554397052595363
World,        Petroleum and other liquids (quad Btu),1991,135.6845937855959,355.1308303417983,38.20693169753954
World,            Nuclear (quad Btu),1991,21.182969679019,355.1308303417983,5.964835454762206
World,            Renewables and other (quad Btu),1991,27.081303093952,355.1308303417983,7.625725727019363
World,        Coal (quad Btu),1992,92.56405948991218,353.9360512712327,26.152763799406614
World,        Natural gas (quad Btu),1992,76.98422316215,353.9360512712327,21.75088490862845
World,        Petroleum and other liquids (quad Btu),1992,135.97233507662952,353.9360512712327,38.417204065044366
World,            Nuclear (quad Btu),1992,21.279740377511,353.9360512712327,6.012312196251419
World,            Renewables and other (quad Btu),1992,27.13569316503,353.9360512712327,7.6668350306691515
World,        Coal (quad Btu),1993,89.79400597379774,354.5943271934621,25.323023829652886
World,        Natural gas (quad Btu),1993,78.26171644017,354.5943271934621,22.070775090959483
World,        Petroleum and other liquids (quad Btu),1993,136.16617908665611,354.5943271934621,38.400552023598955
World,            Nuclear (quad Btu),1993,22.008421930090257,354.5943271934621,6.206648060131753
World,            Renewables and other (quad Btu),1993,28.364003762748,354.5943271934621,7.999000995656923
World,        Coal (quad Btu),1994,91.52288397033556,360.67314352443657,25.37557498071232
World,        Natural gas (quad Btu),1994,79.09593181919,360.67314352443657,21.930086350837776
World,        Petroleum and other liquids (quad Btu),1994,138.79962323865502,360.67314352443657,38.48349280523876
World,            Nuclear (quad Btu),1994,22.405882022448,360.67314352443657,6.212240202722481
World,            Renewables and other (quad Btu),1994,28.848822473808,360.67314352443657,7.998605660488667
World,        Coal (quad Btu),1995,93.03955526765328,368.5758304766361,25.242988708005104
World,        Natural gas (quad Btu),1995,80.259389028885,368.5758304766361,21.775543156233248
World,        Petroleum and other liquids (quad Btu),1995,141.7986045160947,368.5758304766361,38.47203012002255
World,            Nuclear (quad Btu),1995,23.257957417755105,368.5758304766361,6.310223160232266
World,            Renewables and other (quad Btu),1995,30.220324246248,368.5758304766361,8.199214855506826
World,        Coal (quad Btu),1996,95.0150439753688,377.75317101251113,25.152679386038006
World,        Natural gas (quad Btu),1996,82.472672797445,377.75317101251113,21.83242368988969
World,        Petroleum and other liquids (quad Btu),1996,145.33288245897097,377.75317101251113,38.47297484477174
World,            Nuclear (quad Btu),1996,24.10796693266635,377.75317101251113,6.381936349613833
World,            Renewables and other (quad Btu),1996,30.82460484806,377.75317101251113,8.159985729686726
World,        Coal (quad Btu),1997,95.15016778775669,382.30330146165056,24.88865971702872
